osmid,rainfall_mm
641153321,0.0
512918148,0.0
476692300,0.0
74549047,0.0
627989332,0.0
479326876,0.0
74974591,0.0
445282924,0.0
175010895,0.0
445282920,0.0
74769643,0.0
74769647,0.0
476407143,0.0
74974613,0.0
627931026,0.0
476407137,0.0
536420712,0.0
633604452,0.0
536420710,0.0
476407911,0.0
476701055,0.0
535780410,0.0
32728090,0.0
512918147,0.0
512918143,0.0
536039217,0.0
536039218,0.0
32846184,0.0
1060003333,0.0
174886143,0.008
528525986,0.0
538862110,0.0
538862109,0.0
646148680,0.0
651184345,0.0
656559076,0.0
488794520,0.0
652162511,0.0
32847949,0.0
726202176,0.0
32847955,0.0
464826981,0.0
476422981,0.0
647826064,0.0
476422970,0.0
32848244,0.0
32848260,0.0
632506924,0.0
634136798,0.0
634141443,0.0
32848256,0.0
634139700,0.0
634139701,0.0
32848258,0.0
643877814,0.0
32848259,0.0
32848245,0.0
32848248,0.0
634136801,0.0
32848252,0.0
634141476,0.0
634141613,0.0
464136121,0.0
671779899,0.0
643878368,0.0
631932376,0.0
479124340,0.0
643845173,0.0
629346649,0.0
655592809,0.0
32870171,0.0
230646691,0.0
646151905,0.0
32869984,0.0
627971896,0.0
641099685,0.0
32869971,0.0
33175221,0.0
761826177,0.0
123267232,0.0
32877553,0.0
428897148,0.0
633038139,0.0
32877623,0.0
173767675,0.0
630411832,0.0
475330617,0.0
74953818,0.0
536039177,0.0
383281846,0.0
174281624,0.0
847928506,0.0
74549015,0.0
536039211,0.0
74549011,0.0
623715811,0.0
630423250,0.0
174281642,0.0
627937587,0.0
445716689,0.0
445716730,0.0
617971448,0.0
33504210,0.0
445716679,0.0
581565348,0.0
624291889,0.0
624291908,0.0
632378379,0.0
597259647,0.0
32919035,0.0
633148520,0.0
175840044,0.0
629378397,0.0
630451550,0.0
74769644,0.0
476695963,0.0
634079744,0.0
629327884,0.0
478158662,0.0
478158663,0.0
645334760,0.0
1060003332,0.0
655041206,0.0
167096036,0.0
646148597,0.0
74769776,0.0
32925345,0.0
665744384,0.0
646160680,0.0
32925340,0.0
32925442,0.0
627915488,0.0
537579065,0.0
464307245,0.0
174765779,0.0
464307246,0.0
646169433,0.0
646662762,0.0
175010906,0.0
260558463,0.0
725243090,0.0
646177029,0.0
723552150,0.0
479385129,0.0
655695258,0.0
737784886,0.0
478883091,0.0
712199920,0.0
478883097,0.0
176296704,0.0
33175474,0.0
618466075,0.0
536420698,0.0
33176000,0.0
476689637,0.0
536420697,0.0
627918598,0.0
627918601,0.0
174886212,0.0
627921866,0.0
627921868,0.0
450938284,0.0
617971381,0.0
617971380,0.0
649386685,0.0
536420700,0.0
174886215,0.0
627918603,0.0
75110227,0.0
464288980,0.0
75110225,0.0
617971378,0.0
174886211,0.0
717440787,0.0
448937460,0.0
74964822,0.0
448937569,0.0
448937462,0.0
74963923,0.0
478299273,0.0
448937456,0.0
448937463,0.0
479743200,0.0
33176477,0.0
623349749,0.0
546173994,0.0
627689537,0.0
75110246,0.0
476710818,0.0
75110248,0.0
476710813,0.0
475325979,0.0
445716717,0.0
445716719,0.0
476389379,0.0
630421629,0.0
582303265,0.0
512918117,0.0
479324767,0.0
753167575,0.0
175959547,0.0
33205794,0.0
652418395,0.0
669879833,0.0
751470513,0.0
652418396,0.0
466693042,0.0
652418397,0.0
751470511,0.0
651196153,0.0
645114229,0.0
37523830,0.0
37523830,0.0
33205822,0.0
37523830,0.0
651075200,0.0
767408852,0.0
767408856,0.0
747878616,0.0
82487468,0.0
766852307,0.0
651841847,0.0
175959441,0.0
747878614,0.0
738194001,0.0
747878609,0.0
632496933,0.0
640176538,0.0
645174308,0.0
646654323,0.0
463962663,0.0
646358328,0.0
76816016,0.0
36525417,0.0
646179803,0.0
652421013,0.0
633243049,0.0
646789770,0.0
751787505,0.0
539779776,0.0
723684186,0.0
651927404,0.0
747878617,0.0
33205797,0.0
33205797,0.0
673536872,0.0
738247202,0.0
645120316,0.0
650896331,0.0
464008709,0.0
645120315,0.0
33205818,0.0
33205800,0.0
539779778,0.0
633243047,0.0
651931129,0.0
782329121,0.0
785755036,0.0
782329120,0.0
751470512,0.0
645390762,0.0
670347393,0.0
669879832,0.0
652418395,0.0
671553185,0.0
652418395,0.0
645285075,0.0
33205807,0.0
646194628,0.0
452017699,0.0
172840946,0.0
652429190,0.0
665477759,0.0
665477760,0.0
33205816,0.0
645120312,0.0
738279027,0.0
479185129,0.0
37523830,0.0
651056993,0.0
37523830,0.0
33205797,0.0
651067181,0.0
33205797,0.0
33205828,0.0
645109161,0.0
637462458,0.0
244258879,0.0
33205801,0.0
644412939,0.0
646644560,0.0
634143632,0.0
665476257,0.0
635255473,0.0
482107090,0.0
37583313,0.0
651968739,0.0
448937484,0.0
448937632,0.0
627327190,0.0
448937685,0.0
627327192,0.0
627662430,0.0
627662431,0.0
74982132,0.0
448937482,0.0
448937483,0.0
464307239,0.0
464307240,0.0
643448629,0.0
665497296,0.0
33264277,0.0
880059584,0.0
646202069,0.0
33264385,0.0
631844130,0.0
500368903,0.0
630855998,0.0
75516211,0.0
630855996,0.0
655151559,0.0
633245785,0.0
49834957,0.0
74553758,0.0
628515048,0.0
631844129,0.0
49835044,0.0
476753246,0.0
476753248,0.0
33264277,0.0
696681193,0.0
696681194,0.0
665724940,0.0
877534417,0.0
803287129,0.0
646148598,0.0
33298245,0.0
33276865,0.0
646149207,0.0
665730176,0.0
33276812,0.0
33276804,0.0
33276775,0.0
752893090,0.0
752893739,0.0
632697477,0.0
479366060,0.0
1271087848,0.0
665773120,0.0
465463713,0.0
159684314,0.0
582289233,0.0
477811639,0.0
1160524572,0.0
474928049,0.0
33297746,0.0
539379658,0.0
33297850,0.0
646202953,0.0
646203427,0.0
740422697,0.0
634470586,0.0
646203148,0.0
476381191,0.0
634470585,0.0
476380448,0.0
476380448,0.0
628741242,0.0
633300676,0.0
633300679,0.0
33297993,0.0
651989329,0.0
646208988,0.0
33298065,0.0
33298074,0.0
33298114,0.0
632884014,0.0
646209817,0.0
749983425,0.0
752893740,0.0
646896986,0.0
666568100,0.0
752891064,0.0
877532377,0.0
655045089,0.0
668169594,0.0
646210649,0.0
33298317,0.0
33298375,0.0
646210881,0.0
646210882,0.0
646211117,0.0
537082860,0.0
537579067,0.0
643248428,0.0
655148391,0.0
33298330,0.0
33298403,0.0
646216507,0.0
646211422,0.0
646217149,0.0
880064334,0.0
646216741,0.0
646217283,0.0
646211422,0.0
33298404,0.0
477572441,0.0
827229312,0.0
167097736,0.0
465444144,0.0
486036466,0.0
634771332,0.0
795537288,0.0
641073731,0.0
665724544,0.0
637455175,0.0
665731449,0.0
778430074,0.0
847823425,0.0
786413393,0.0
175020556,0.0
536420704,0.0
630450723,0.0
464307229,0.0
74953853,0.0
633595776,0.0
633594689,0.0
475339707,0.0
536420720,0.0
74549002,0.0
633248398,0.0
174049692,0.0
475339711,0.0
536420706,0.0
632022754,0.0
475342235,0.0
464230137,0.0
476407141,0.0
632709472,0.0
1159643736,0.0
624293282,0.0
383281892,0.0
537979490,0.0
452242875,0.0
646218182,0.0
646160612,0.0
672815612,0.0
75501992,0.0
33543730,0.0
33543741,0.0
672815610,0.0
541148081,0.0
33543744,0.0
551163895,0.0
541148094,0.0
482047356,0.0
639320840,0.0
33543757,0.0
452645236,0.0
541148092,0.0
635374654,0.0
635328400,0.0
536655837,0.0
632733515,0.0
429038720,0.0
635374660,0.0
646466848,0.0
33611450,0.0
447712981,0.0
445716697,0.0
74769720,0.0
475384932,0.0
475378469,0.0
635115777,0.0
646307208,0.0
656786178,0.0
680287424,0.0
476980002,0.0
740137529,0.0
74769748,0.0
445716788,0.0
445716703,0.0
383365032,0.0
630445720,0.0
630105696,0.0
630101416,0.0
652162874,0.0
383286542,0.0
75050017,0.0
537148261,0.0
175014497,0.0
135956120,0.0
383286530,0.0
325024309,0.0
383286539,0.0
33738106,0.0
325024313,0.0
537148259,0.0
632388640,0.0
630434172,0.0
173767587,0.0
33738141,0.0
368007661,0.0
482053304,0.0
537082838,0.0
474865666,0.0
74856781,0.0
512918255,0.0
633576260,0.0
448937481,0.0
33769449,0.0
464307231,0.0
464307238,0.0
464307237,0.0
537062189,0.0
630865024,0.0
726613891,0.0
464307232,0.0
448937469,0.0
448937629,0.0
537062186,0.0
537062184,0.0
537062187,0.0
539663320,0.0
628185085,0.0
33772977,0.0
476755136,0.0
539663314,0.0
630106308,0.0
476755137,0.0
476394496,0.0
666597376,0.0
445283007,0.0
465533796,0.0
445282960,0.0
645249601,0.0
670644290,0.0
671983361,0.0
681386700,0.0
61893146,0.0
258781377,0.0
479113147,0.0
260867982,0.0
637399661,0.0
258777794,0.0
258777791,0.0
639376061,0.0
639376060,0.0
33875685,0.0
479123339,0.0
654732033,0.0
274465127,0.0
33875688,0.0
639386552,0.0
479119440,0.0
639890970,0.0
33875687,0.0
639890968,0.0
644329668,0.0
258776308,0.0
33875689,0.0
647086577,0.0
33875691,0.0
33876409,0.0
645164449,0.0
634990132,0.0
22823762,0.0
597118005,0.0
33875690,0.0
655238560,0.0
33875692,0.0
647086576,0.0
646662732,0.0
647086521,0.0
647086520,0.0
33911336,0.0
76802449,0.0
647086158,0.0
646730767,0.0
646730768,0.0
647090809,0.0
647090813,0.0
650933328,0.0
634143888,0.0
634143908,0.0
647662252,0.0
740954601,0.0
647662253,0.0
33911348,0.0
647662253,0.0
33911332,0.0
698054547,0.0
647096345,0.0
477518311,0.0
477518312,0.0
670181002,0.0
76802448,0.0
643878145,0.0
647090812,0.0
33911333,0.0
33911330,0.0
33911335,0.0
647086157,0.0
33911334,0.0
161583984,0.0
647086159,0.0
646729792,0.0
647086160,0.0
76802431,0.0
33911338,0.0
647086161,0.0
33911337,0.0
647086163,0.0
647086164,0.0
646733873,0.0
647090820,0.0
646729789,0.0
76802432,0.0
599111311,0.0
647086162,0.0
33911339,0.0
647090819,0.0
33911343,0.0
647090818,0.0
463995447,0.0
647090816,0.0
647090817,0.0
698052909,0.0
647090815,0.0
76802640,0.0
33911345,0.0
33911346,0.0
665477728,0.0
740954180,0.0
477518309,0.0
646730534,0.0
698053141,0.0
647090810,0.0
33911351,0.0
647090811,0.0
33911352,0.0
643845404,0.0
33911353,0.0
647670954,0.0
314524396,0.0
314524395,0.0
478136023,0.0
638493080,0.0
596803272,0.0
397765023,0.0
627713570,0.0
655621382,0.0
397765027,0.0
464772326,0.0
617971385,0.0
448937565,0.0
448937464,0.0
448937705,0.0
626786627,0.0
448937668,0.0
623977121,0.0
633602480,0.0
633612614,0.0
479370603,0.0
723026752,0.0
34123713,0.0
479176736,0.0
174552497,0.0
540797217,0.0
34123832,0.0
639567017,0.0
174552512,0.0
34124278,0.0
74665942,0.0
474197145,0.0
159680986,0.0
477961055,0.0
34124420,0.0
200295683,0.0
539244175,0.0
159684313,0.0
122727339,0.0
34125183,0.0
159676515,0.0
1350844063,0.0
1182941695,0.0
1206757515,0.0
536913711,0.0
536913710,0.0
1182941697,0.0
1182941698,0.0
474928043,0.0
670165720,0.0
646153313,0.0
646153112,0.0
475116736,0.0
74553749,0.0
646153114,0.0
640253624,0.0
640253625,0.0
34206776,0.0
644331385,0.0
680262976,0.0
314523088,0.0
671417609,0.0
640265263,0.0
34206752,0.0
633436226,0.0
640253626,0.0
34206753,0.0
640261208,0.0
640260420,0.0
644340072,0.0
644333228,0.0
644332624,0.0
644335298,0.0
34206754,0.0
34206757,0.0
464220064,0.0
76802277,0.0
633406998,0.0
34206756,0.0
640257929,0.0
640253985,0.0
34206758,0.0
644335299,0.0
640234080,0.0
640236004,0.0
34206763,0.0
34206759,0.0
635251477,0.0
640255494,0.0
34206761,0.0
640236001,0.0
635251475,0.0
464804564,0.0
464804562,0.0
853074136,0.0
644334875,0.0
642360751,0.0
814521425,0.0
34206780,0.0
647085069,0.0
34206778,0.0
34206779,0.0
633568374,0.0
34206777,0.0
633564756,0.0
670401380,0.0
633437053,0.0
633437052,0.0
34206782,0.0
728131842,0.0
34206784,0.0
633444852,0.0
634866615,0.0
665477252,0.0
34206785,0.0
34206786,0.0
34206787,0.0
34206801,0.0
644340240,0.0
34206790,0.0
633553227,0.0
640230074,0.0
640319878,0.0
644342960,0.0
633563700,0.0
633559268,0.0
34206792,0.0
633555192,0.0
643453348,0.0
640256766,0.0
34206793,0.0
633556016,0.0
633554831,0.0
635338580,0.0
464804557,0.0
644347373,0.0
644347374,0.0
34206794,0.0
644347642,0.0
34206791,0.0
464804566,0.0
635338577,0.0
34206788,0.0
640235341,0.0
766408584,0.0
34206796,0.0
97408974,0.0
635374677,0.0
34206798,0.0
635374676,0.0
34206799,0.0
34206802,0.0
643453018,0.0
655228728,0.0
633570842,0.0
633019608,0.0
481879066,0.0
34240307,0.0
645245728,0.0
34240304,0.0
34240319,0.0
646861414,0.0
34240305,0.0
645243582,0.0
646862666,0.0
639370833,0.0
34240308,0.0
464804586,0.0
646863409,0.0
646863410,0.0
766414800,0.0
466314252,0.0
34240311,0.0
76801113,0.0
646865431,0.0
34240309,0.0
645245152,0.0
646865604,0.0
34240321,0.0
646866265,0.0
34240310,0.0
646866670,0.0
482038274,0.0
646866671,0.0
646872102,0.0
635318173,0.0
670402383,0.0
34240317,0.0
632128035,0.0
670402382,0.0
632128033,0.0
632128032,0.0
34240314,0.0
464804584,0.0
34240315,0.0
464804589,0.0
765977650,0.0
238964429,0.0
643450317,0.0
34240320,0.0
34240322,0.0
646870743,0.0
646870748,0.0
646870745,0.0
464804578,0.0
34240323,0.0
726932656,0.0
361808016,0.0
646873597,0.0
1362570583,0.0
646873594,0.0
464804576,0.0
646866672,0.0
646873591,0.0
646874392,0.0
34240327,0.0
34240325,0.0
34240324,0.0
34240328,0.0
651077426,0.0
466314250,0.0
34240329,0.0
646877989,0.0
34240335,0.0
464804575,0.0
646877986,0.0
34240337,0.0
646877982,0.0
34240338,0.0
646878633,0.0
644902181,0.0
644902182,0.0
727471589,0.0
464804571,0.0
636915557,0.0
481877312,0.0
466314249,0.0
481659912,0.0
481660835,0.0
34240331,0.0
726932652,0.0
644903946,0.0
645249644,0.0
466314247,0.0
644906134,0.0
76800442,0.0
791205448,0.0
644906137,0.0
34240355,0.0
644906986,0.0
644908135,0.0
34240334,0.0
34240336,0.0
34240339,0.0
238964432,0.0
646878632,0.0
34240340,0.0
34240341,0.0
34240343,0.0
34240342,0.0
238964430,0.0
767763573,0.0
464804573,0.0
535047684,0.0
658142794,0.0
658142805,0.0
645249268,0.0
658142798,0.0
644904888,0.0
645249399,0.0
660550990,0.0
644904884,0.0
645239188,0.0
658142801,0.0
34240344,0.0
34240348,0.0
645246142,0.0
632136500,0.0
643448707,0.0
632149417,0.0
34240345,0.0
34240346,0.0
812738677,0.0
645239187,0.0
645250039,0.0
34240347,0.0
645239185,0.0
34240368,0.0
645250040,0.0
646939863,0.0
481883811,0.0
645249398,0.0
34240350,0.0
658142799,0.0
660550991,0.0
34240351,0.0
34240352,0.0
75066824,0.0
464804568,0.0
646169849,0.0
645250145,0.0
34240354,0.0
34240353,0.0
646943181,0.0
34240357,0.0
34240369,0.0
646943986,0.0
34240358,0.0
34240359,0.0
481881417,0.0
528567678,0.0
632144016,0.0
34240360,0.0
645250147,0.0
34240361,0.0
646944262,0.0
34240362,0.0
34240363,0.0
646945097,0.0
632262936,0.0
34240364,0.0
646945764,0.0
34240365,0.0
1345190169,0.0
34240366,0.0
34240367,0.0
658142800,0.0
644415952,0.0
645248936,0.0
645243640,0.0
636916504,0.0
639547840,0.0
638660375,0.0
645248937,0.0
658142796,0.0
34240370,0.0
173767556,0.0
464804585,0.0
632258626,0.0
632258628,0.0
632258629,0.0
465442363,0.0
646715453,0.0
715212915,0.0
933266599,0.0
631913760,0.0
632583938,0.0
539419961,0.0
34377096,0.0
34377112,0.0
34377107,0.0
646856250,0.0
646856253,0.0
34377115,0.0
646852888,0.0
34377114,0.0
543352609,0.0
669629608,0.0
463962665,0.0
646858865,0.0
34377105,0.0
465829042,0.0
646857640,0.0
646856251,0.0
646857637,0.0
867726881,0.0
646817953,0.0
646858866,0.0
867720594,0.0
34377119,0.0
34377099,0.0
34377095,0.0
646855866,0.0
34377121,0.0
668828449,0.0
646855867,0.0
34377113,0.0
34377097,0.0
646855696,0.0
479124335,0.0
874579375,0.0
34377120,0.0
479124336,0.0
631937762,0.0
676552264,0.0
646852554,0.0
34377108,0.0
646852555,0.0
646851805,0.0
632496936,0.0
632724364,0.0
646852887,0.0
632724365,0.0
632724366,0.0
645385996,0.0
34377102,0.0
34377104,0.0
479754170,0.0
21328555,0.0
22325095,0.0
630412105,0.0
75070574,0.0
512918181,0.0
34586967,0.0
512918177,0.0
512918178,0.0
536420717,0.0
630163270,0.0
476409731,0.0
445282922,0.0
445282925,0.0
445282919,0.0
445282923,0.0
536420707,0.0
475342234,0.0
475342232,0.0
632025235,0.0
475326810,0.0
646164060,0.0
464178666,0.0
646396264,0.0
34587156,0.0
766857824,0.0
681432728,0.0
818647001,0.0
533064329,0.0
634162657,0.0
22653230,0.0
775888832,0.0
34587383,0.0
646169864,0.0
712271808,0.0
545577776,0.0
34587112,0.0
647097417,0.0
512918182,0.0
645305344,0.0
646479296,0.0
703961177,0.0
541431674,0.0
541431687,0.0
646479034,0.0
634162656,0.0
541431672,0.0
736715502,0.0
750475580,0.0
736715504,0.0
635288608,0.0
639718921,0.0
751750371,0.0
640266011,0.0
735371840,0.0
681392056,0.0
34905417,0.0
34905416,0.0
34905423,0.0
644957666,0.0
34905422,0.0
464178649,0.0
34905424,0.0
34905426,0.0
445130927,0.0
633593794,0.0
452006669,0.0
34906850,0.0
34906855,0.0
670144872,0.0
34905585,0.0
34906845,0.0
308020338,0.0
669879232,0.0
632720168,0.0
34906853,0.0
34941307,0.0
512918195,0.0
651180184,0.0
538270321,0.0
512918239,0.0
512918244,0.0
512918240,0.0
582412287,0.0
190451326,0.0
582412289,0.0
582412290,0.0
582412291,0.0
582412273,0.0
534632372,0.0
582412274,0.0
645147285,0.0
35096688,0.0
35096689,0.0
36488005,0.0
644732259,0.0
537992912,0.0
819737671,0.0
628223410,0.0
819737675,0.0
819737673,0.0
634070089,0.0
681390973,0.0
819376138,0.0
668199042,0.0
634070088,0.0
673056802,0.0
537992914,0.0
634058585,0.0
766857235,0.0
671227482,0.0
36488007,0.0
537992924,0.0
634091734,0.0
644750074,0.0
596690322,0.0
191427049,0.0
633599682,0.0
644730842,0.0
76821961,0.0
644730840,0.0
644730841,0.0
35915630,0.0
719088507,0.0
35915632,0.0
463958729,0.0
644730839,0.0
670642970,0.0
35915633,0.0
633569602,0.0
35915638,0.0
671227486,0.0
681288755,0.0
671227484,0.0
628209944,0.0
644782603,0.0
537992911,0.0
766165508,0.0
35915629,0.0
35915642,0.0
766443273,0.0
737204121,0.0
766215392,0.0
644779679,0.0
644732260,0.0
36488003,0.0
766414592,0.0
463958728,0.0
463958727,0.0
76822315,0.0
866722322,0.0
644736142,0.0
644750072,0.0
36488008,0.0
644750073,0.0
36488009,0.0
36488015,0.0
651866232,0.0
644750075,0.0
36488010,0.0
718820692,0.0
644626432,0.0
644626439,0.0
644626437,0.0
36488014,0.0
669629681,0.0
36488012,0.0
819753946,0.0
644626434,0.0
634086538,0.0
670135414,0.0
670136161,0.0
681047386,0.0
36491349,0.0
634127669,0.0
36491353,0.0
670660362,0.0
634101347,0.0
676581208,0.0
634101349,0.0
36491356,0.0
634098118,0.0
634099345,0.0
669621114,0.0
634098117,0.0
36491352,0.0
634102785,0.0
645305628,0.0
36491357,0.0
673535728,0.0
725152000,0.0
646755188,0.0
36491361,0.0
646756696,0.0
36491360,0.0
479779721,0.0
646757949,0.0
631844883,0.0
623378364,0.0
643844595,0.0
646826899,0.0
725129230,0.0
36497245,0.0
646826519,0.0
632479749,0.0
633561119,0.0
36497248,0.0
646826576,0.0
36497246,0.0
631844882,0.0
631845350,0.0
36497253,0.0
644721641,0.0
36497256,0.0
465718876,0.0
646785952,0.0
725129219,0.0
725129216,0.0
76821175,0.0
644721643,0.0
646177592,0.0
646177593,0.0
631850945,0.0
631850947,0.0
633804616,0.0
633270299,0.0
676180856,0.0
158215481,0.0
129848776,0.0
643416997,0.0
36497266,0.0
36497264,0.0
646785856,0.0
36497251,0.0
643832428,0.0
157963733,0.0
464178668,0.0
157868639,0.0
157963889,0.0
632164921,0.0
639936176,0.0
646191183,0.0
631842113,0.0
632162034,0.0
36497278,0.0
646655425,0.0
36499240,0.0
129850264,0.0
643400672,0.0
675932729,0.0
646794425,0.0
36499235,0.0
646730498,0.0
36499234,0.0
646375488,0.0
646376136,0.0
646154601,0.0
36499239,0.0
646825825,0.0
751760113,0.0
36499238,0.0
646155237,0.0
646176381,0.0
646155238,0.0
36499241,0.0
646787669,0.0
36499242,0.0
129850265,0.0
129850267,0.0
129850273,0.0
646788904,0.0
129850275,0.0
646819888,0.0
646802075,0.0
646819973,0.0
646803483,0.0
36499243,0.0
646802063,0.0
646802067,0.0
646802070,0.0
646819579,0.0
464772320,0.0
737587313,0.0
36499244,0.0
159051160,0.0
464785752,0.0
36500152,0.0
646804130,0.0
36500149,0.0
36500150,0.0
36500153,0.0
464772319,0.0
646804131,0.0
646730503,0.0
646804132,0.0
646804662,0.0
36500158,0.0
791210563,0.0
36500155,0.0
646807185,0.0
645375936,0.0
646807191,0.0
36525418,0.0
36525420,0.0
646807187,0.0
751787504,0.0
36525421,0.0
646808061,0.0
632689006,0.0
464196721,0.0
464178647,0.0
36525423,0.0
751787509,0.0
669907416,0.0
36525424,0.0
36525426,0.0
36525429,0.0
645120313,0.0
738295681,0.0
738528946,0.0
738280498,0.0
646811666,0.0
738526875,0.0
738525169,0.0
738494512,0.0
463962673,0.0
738501322,0.0
479113723,0.0
633803984,0.0
632841945,0.0
646812145,0.0
36525433,0.0
646819123,0.0
311683265,0.0
645109163,0.0
646817000,0.0
738221321,0.0
465829532,0.0
463962672,0.0
646816997,0.0
36525437,0.0
463962668,0.0
645385990,0.0
311682960,0.0
738235794,0.0
464008707,0.0
311682960,0.0
36525439,0.0
646815619,0.0
634337468,0.0
644918740,0.0
36525440,0.0
639912111,0.0
632841944,0.0
638442491,0.0
36525443,0.0
632858537,0.0
632852874,0.0
632858535,0.0
479113720,0.0
36525446,0.0
646815530,0.0
36525448,0.0
538427509,0.0
644721627,0.0
36525447,0.0
646655904,0.0
646814072,0.0
36525451,0.0
36525450,0.0
36525452,0.0
738502088,0.0
36525453,0.0
36525454,0.0
738304280,0.0
738493697,0.0
738492446,0.0
675389640,0.0
630854648,0.0
675389640,0.0
646465410,0.0
479755264,0.0
738213952,0.0
36525435,0.0
36525461,0.0
645109162,0.0
646950055,0.0
36525464,0.0
738303249,0.0
738303251,0.0
479113722,0.0
646376673,0.0
36525467,0.0
738226361,0.0
479126849,0.0
36525428,0.0
241254784,0.0
21560675,0.0
638442603,0.0
633600502,0.0
639570888,0.0
632709965,0.0
739821065,0.0
1310421716,0.0
1310425792,0.0
74867830,0.0
479772606,0.0
630123452,0.0
630116179,0.0
537364169,0.0
630488641,0.0
644505703,0.0
538213810,0.0
480258631,0.0
636700507,0.0
640008528,0.0
788750977,0.0
37331851,0.0
37331852,0.0
540846226,0.0
630427873,0.0
540846225,0.0
630420427,0.0
630417037,0.0
37354338,0.0
174049665,0.0
663628232,0.0
363101735,0.0
37396740,0.0
644674370,0.0
480235093,0.0
632368360,0.0
37396746,0.0
630806997,0.0
37396747,0.0
74867832,0.0
37396748,0.0
536925729,0.0
175959409,0.0
37408626,0.0
628477185,0.0
528461155,0.0
37410454,0.0
176296696,0.0
37434707,0.0
175959411,0.0
1310425793,0.0
37521821,0.0
480472258,0.0
632168337,0.0
480273060,0.0
37523718,0.0
480274567,0.0
37523719,0.0
22694338,0.0
37523722,0.0
37523720,0.0
37523721,0.0
783818904,0.0
715625188,0.0
661086953,0.0
37527629,0.0
175959394,0.0
634081377,0.0
629328544,0.0
632096896,0.0
37527626,0.0
1167605237,0.0
482093298,0.0
628468241,0.0
628463596,0.0
478880106,0.0
22981772,0.0
628730322,0.0
175959395,0.0
821367776,0.0
479773895,0.0
480230767,0.0
724340128,0.0
735475071,0.0
735475072,0.0
644416146,0.0
762759558,0.0
37553090,0.0
159237259,0.0
37553089,0.0
37552598,0.0
639560480,0.0
539862040,0.0
175840091,0.0
667244130,0.0
37552599,0.0
1214007424,0.0
37552600,0.0
173166897,0.0
37552601,0.0
480230147,0.0
644068672,0.0
655144471,0.0
37553312,0.0
628467246,0.0
480263572,0.0
75292478,0.0
37553307,0.0
631751112,0.0
481883079,0.0
480263554,0.0
480262069,0.0
481883082,0.0
479378220,0.0
635754584,0.0
37553309,0.0
539213525,0.0
628505877,0.0
635100629,0.0
539213520,0.0
22802113,0.0
630075201,0.0
175959588,0.0
479385453,0.0
749520420,0.0
259686643,0.0
617971390,0.0
482091696,0.0
482089302,0.0
37553425,0.0
482089304,0.0
628211549,0.0
787053450,0.0
477026785,0.0
467891209,0.0
651970093,0.0
651970096,0.0
33261484,0.0
651968738,0.0
74888315,0.0
786417291,0.0
546437700,0.0
536913708,0.0
634125129,0.0
634466368,0.0
117055160,0.0
477026787,0.0
37553784,0.0
74888312,0.0
74888312,0.0
167825606,0.0
651192384,0.0
635128067,0.0
465292069,0.0
166513422,0.0
650713403,0.0
176296686,0.0
531352625,0.0
349477681,0.0
37583812,0.0
633590185,0.0
633593798,0.0
37583816,0.0
479788160,0.0
720094145,0.0
479789549,0.0
720094144,0.0
37583936,0.0
37583934,0.0
624036320,0.0
37583935,0.0
37583938,0.0
635136057,0.0
37583939,0.0
37584072,0.0
637721400,0.0
637675018,0.0
22775385,0.0
37584635,0.0
637688342,0.0
480876969,0.0
234873080,0.0
655493880,0.0
75241834,0.0
633802040,0.0
552957484,0.0
115827247,0.0
480453193,0.0
480453194,0.0
318742770,0.0
632170518,0.0
173480585,0.0
814842347,0.0
646236296,0.0
644407501,0.0
632479603,0.0
665220472,0.0
39486633,0.0
764714243,0.0
546170921,0.0
40339938,0.0
32897009,0.0
546170918,0.0
655624713,0.0
643763123,0.0
261416296,0.0
646189568,0.0
482048341,0.0
223860463,0.0
746981061,0.0
1212809496,0.0
654642354,0.0
724340130,0.0
652553053,0.0
634082466,0.0
481882565,0.0
634082469,0.0
111592876,0.0
634081953,0.0
634032448,0.0
630809231,0.0
181006864,0.0
665257864,0.0
628455809,0.0
665469158,0.0
665469489,0.0
479608048,0.0
918265241,0.0
230646693,0.0
629377953,0.0
628709439,0.0
172330017,0.0
75141911,0.0
537079534,0.0
633004073,0.0
651032392,0.0
736715500,0.0
633563666,0.0
750214666,0.0
655152643,0.0
258869359,0.0
75435069,0.0
1026251474,0.0
75435073,0.0
654212120,0.0
44638506,0.0
75435064,0.0
1026251473,0.0
708364392,0.0
75435072,0.0
75435062,0.0
641121034,0.0
75435070,0.0
655537257,0.0
465664194,0.0
42797764,0.0
465664194,0.0
15775493,0.0
708364391,0.0
42797967,0.0
652406882,0.0
635745290,0.0
635745288,0.0
634142498,0.0
635745289,0.0
639881916,0.0
635745283,0.0
635745285,0.0
635745287,0.0
539518186,0.0
539518186,0.0
539518184,0.0
539518156,0.0
539518151,0.0
652404752,0.0
102735657,0.0
43634836,0.0
32668618,0.0
43699419,0.0
473947379,0.0
43699426,0.0
632393545,0.0
645245380,0.0
828725792,0.0
852269451,0.0
43846449,0.0
645249602,0.0
43846465,0.0
43846451,0.0
828725789,0.0
645245379,0.0
645246281,0.0
43846454,0.0
645245677,0.0
43763553,0.0
645247220,0.0
43846460,0.0
43846467,0.0
639997944,0.0
44361325,0.0
535322271,0.0
174286641,0.0
44361175,0.0
134996393,0.0
258709537,0.0
258709537,0.0
760260081,0.0
655502498,0.0
545057020,0.0
760839029,0.0
